naive
Running experiment with seed=654:
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4999
Epoch [2/50] - Loss: 0.4990
Epoch [3/50] - Loss: 0.4980
Epoch [4/50] - Loss: 0.4968
Epoch [5/50] - Loss: 0.4956
Epoch [6/50] - Loss: 0.4943
Epoch [7/50] - Loss: 0.4929
Epoch [8/50] - Loss: 0.4913
Epoch [9/50] - Loss: 0.4896
Epoch [10/50] - Loss: 0.4877
Epoch [11/50] - Loss: 0.4858
Epoch [12/50] - Loss: 0.4837
Epoch [13/50] - Loss: 0.4815
Epoch [14/50] - Loss: 0.4791
Epoch [15/50] - Loss: 0.4765
Epoch [16/50] - Loss: 0.4738
Epoch [17/50] - Loss: 0.4709
Epoch [18/50] - Loss: 0.4679
Epoch [19/50] - Loss: 0.4647
Epoch [20/50] - Loss: 0.4614
Epoch [21/50] - Loss: 0.4579
Epoch [22/50] - Loss: 0.4542
Epoch [23/50] - Loss: 0.4504
Epoch [24/50] - Loss: 0.4464
Epoch [25/50] - Loss: 0.4423
Epoch [26/50] - Loss: 0.4380
Epoch [27/50] - Loss: 0.4335
Epoch [28/50] - Loss: 0.4289
Epoch [29/50] - Loss: 0.4242
Epoch [30/50] - Loss: 0.4193
Epoch [31/50] - Loss: 0.4143
Epoch [32/50] - Loss: 0.4092
Epoch [33/50] - Loss: 0.4040
Epoch [34/50] - Loss: 0.3987
Epoch [35/50] - Loss: 0.3932
Epoch [36/50] - Loss: 0.3877
Epoch [37/50] - Loss: 0.3822
Epoch [38/50] - Loss: 0.3766
Epoch [39/50] - Loss: 0.3709
Epoch [40/50] - Loss: 0.3652
Epoch [41/50] - Loss: 0.3595
Epoch [42/50] - Loss: 0.3538
Epoch [43/50] - Loss: 0.3481
Epoch [44/50] - Loss: 0.3425
Epoch [45/50] - Loss: 0.3368
Epoch [46/50] - Loss: 0.3312
Epoch [47/50] - Loss: 0.3257
Epoch [48/50] - Loss: 0.3202
Epoch [49/50] - Loss: 0.3148
Epoch [50/50] - Loss: 0.3095
sum preds 5791
sum labels 6300
 - Test Metrics: Accuracy=0.7838, F1=0.6755, Recall=0.6483, Precision=0.7052
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=MLP, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5000
Epoch [2/50] - Loss: 0.4989
Epoch [3/50] - Loss: 0.4977
Epoch [4/50] - Loss: 0.4963
Epoch [5/50] - Loss: 0.4947
Epoch [6/50] - Loss: 0.4930
Epoch [7/50] - Loss: 0.4912
Epoch [8/50] - Loss: 0.4893
Epoch [9/50] - Loss: 0.4873
Epoch [10/50] - Loss: 0.4851
Epoch [11/50] - Loss: 0.4829
Epoch [12/50] - Loss: 0.4804
Epoch [13/50] - Loss: 0.4779
Epoch [14/50] - Loss: 0.4751
Epoch [15/50] - Loss: 0.4722
Epoch [16/50] - Loss: 0.4692
Epoch [17/50] - Loss: 0.4659
Epoch [18/50] - Loss: 0.4625
Epoch [19/50] - Loss: 0.4590
Epoch [20/50] - Loss: 0.4553
Epoch [21/50] - Loss: 0.4515
Epoch [22/50] - Loss: 0.4475
Epoch [23/50] - Loss: 0.4433
Epoch [24/50] - Loss: 0.4390
Epoch [25/50] - Loss: 0.4346
Epoch [26/50] - Loss: 0.4300
Epoch [27/50] - Loss: 0.4253
Epoch [28/50] - Loss: 0.4205
Epoch [29/50] - Loss: 0.4155
Epoch [30/50] - Loss: 0.4104
Epoch [31/50] - Loss: 0.4052
Epoch [32/50] - Loss: 0.3999
Epoch [33/50] - Loss: 0.3945
Epoch [34/50] - Loss: 0.3890
Epoch [35/50] - Loss: 0.3835
Epoch [36/50] - Loss: 0.3779
Epoch [37/50] - Loss: 0.3722
Epoch [38/50] - Loss: 0.3665
Epoch [39/50] - Loss: 0.3608
Epoch [40/50] - Loss: 0.3551
Epoch [41/50] - Loss: 0.3494
Epoch [42/50] - Loss: 0.3437
Epoch [43/50] - Loss: 0.3380
Epoch [44/50] - Loss: 0.3324
Epoch [45/50] - Loss: 0.3268
Epoch [46/50] - Loss: 0.3213
Epoch [47/50] - Loss: 0.3158
Epoch [48/50] - Loss: 0.3105
Epoch [49/50] - Loss: 0.3052
Epoch [50/50] - Loss: 0.3000
sum preds 5931
sum labels 6300
 - Test Metrics: Accuracy=0.7948, F1=0.6956, Recall=0.6752, Precision=0.7172
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SAR_imbnnpu_imbnnpu_1904035601.csv.
Average F1 over valid seeds: 0.6934 ± 0.0137
___________________________________________________________________________________
Avg F1 for pubmed with SAR and imbnnpu, MLP,0.2: 0.6934 ± 0.0137
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5000
Epoch [2/50] - Loss: 0.4986
Epoch [3/50] - Loss: 0.4970
Epoch [4/50] - Loss: 0.4951
Epoch [5/50] - Loss: 0.4929
Epoch [6/50] - Loss: 0.4906
Epoch [7/50] - Loss: 0.4881
Epoch [8/50] - Loss: 0.4856
Epoch [9/50] - Loss: 0.4829
Epoch [10/50] - Loss: 0.4802
Epoch [11/50] - Loss: 0.4773
Epoch [12/50] - Loss: 0.4743
Epoch [13/50] - Loss: 0.4712
Epoch [14/50] - Loss: 0.4679
Epoch [15/50] - Loss: 0.4646
Epoch [16/50] - Loss: 0.4612
Epoch [17/50] - Loss: 0.4576
Epoch [18/50] - Loss: 0.4540
Epoch [19/50] - Loss: 0.4502
Epoch [20/50] - Loss: 0.4463
Epoch [21/50] - Loss: 0.4423
Epoch [22/50] - Loss: 0.4381
Epoch [23/50] - Loss: 0.4339
Epoch [24/50] - Loss: 0.4295
Epoch [25/50] - Loss: 0.4251
Epoch [26/50] - Loss: 0.4205
Epoch [27/50] - Loss: 0.4158
Epoch [28/50] - Loss: 0.4110
Epoch [29/50] - Loss: 0.4061
Epoch [30/50] - Loss: 0.4011
Epoch [31/50] - Loss: 0.3960
Epoch [32/50] - Loss: 0.3909
Epoch [33/50] - Loss: 0.3856
Epoch [34/50] - Loss: 0.3803
Epoch [35/50] - Loss: 0.3750
Epoch [36/50] - Loss: 0.3696
Epoch [37/50] - Loss: 0.3641
Epoch [38/50] - Loss: 0.3586
Epoch [39/50] - Loss: 0.3531
Epoch [40/50] - Loss: 0.3476
Epoch [41/50] - Loss: 0.3421
Epoch [42/50] - Loss: 0.3365
Epoch [43/50] - Loss: 0.3311
Epoch [44/50] - Loss: 0.3256
Epoch [45/50] - Loss: 0.3202
Epoch [46/50] - Loss: 0.3148
Epoch [47/50] - Loss: 0.3095
Epoch [48/50] - Loss: 0.3043
Epoch [49/50] - Loss: 0.2991
Epoch [50/50] - Loss: 0.2940
sum preds 5913
sum labels 6300
 - Test Metrics: Accuracy=0.8151, F1=0.7253, Recall=0.7030, Precision=0.7490
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5005
Epoch [2/50] - Loss: 0.4986
Epoch [3/50] - Loss: 0.4967
Epoch [4/50] - Loss: 0.4946
Epoch [5/50] - Loss: 0.4921
Epoch [6/50] - Loss: 0.4893
Epoch [7/50] - Loss: 0.4863
Epoch [8/50] - Loss: 0.4831
Epoch [9/50] - Loss: 0.4799
Epoch [10/50] - Loss: 0.4766
Epoch [11/50] - Loss: 0.4731
Epoch [12/50] - Loss: 0.4694
Epoch [13/50] - Loss: 0.4654
Epoch [14/50] - Loss: 0.4612
Epoch [15/50] - Loss: 0.4568
Epoch [16/50] - Loss: 0.4524
Epoch [17/50] - Loss: 0.4480
Epoch [18/50] - Loss: 0.4434
Epoch [19/50] - Loss: 0.4388
Epoch [20/50] - Loss: 0.4340
Epoch [21/50] - Loss: 0.4291
Epoch [22/50] - Loss: 0.4241
Epoch [23/50] - Loss: 0.4189
Epoch [24/50] - Loss: 0.4137
Epoch [25/50] - Loss: 0.4083
Epoch [26/50] - Loss: 0.4029
Epoch [27/50] - Loss: 0.3974
Epoch [28/50] - Loss: 0.3918
Epoch [29/50] - Loss: 0.3862
Epoch [30/50] - Loss: 0.3805
Epoch [31/50] - Loss: 0.3748
Epoch [32/50] - Loss: 0.3690
Epoch [33/50] - Loss: 0.3631
Epoch [34/50] - Loss: 0.3573
Epoch [35/50] - Loss: 0.3513
Epoch [36/50] - Loss: 0.3454
Epoch [37/50] - Loss: 0.3394
Epoch [38/50] - Loss: 0.3334
Epoch [39/50] - Loss: 0.3274
Epoch [40/50] - Loss: 0.3214
Epoch [41/50] - Loss: 0.3154
Epoch [42/50] - Loss: 0.3095
Epoch [43/50] - Loss: 0.3036
Epoch [44/50] - Loss: 0.2977
Epoch [45/50] - Loss: 0.2918
Epoch [46/50] - Loss: 0.2861
Epoch [47/50] - Loss: 0.2804
Epoch [48/50] - Loss: 0.2748
Epoch [49/50] - Loss: 0.2692
Epoch [50/50] - Loss: 0.2638
sum preds 5684
sum labels 6300
 - Test Metrics: Accuracy=0.8242, F1=0.7338, Recall=0.6979, Precision=0.7736
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GATConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4999
Epoch [2/50] - Loss: 0.4976
Epoch [3/50] - Loss: 0.4958
Epoch [4/50] - Loss: 0.4936
Epoch [5/50] - Loss: 0.4909
Epoch [6/50] - Loss: 0.4881
Epoch [7/50] - Loss: 0.4851
Epoch [8/50] - Loss: 0.4820
Epoch [9/50] - Loss: 0.4788
Epoch [10/50] - Loss: 0.4755
Epoch [11/50] - Loss: 0.4720
Epoch [12/50] - Loss: 0.4683
Epoch [13/50] - Loss: 0.4645
Epoch [14/50] - Loss: 0.4604
Epoch [15/50] - Loss: 0.4561
Epoch [16/50] - Loss: 0.4516
Epoch [17/50] - Loss: 0.4469
Epoch [18/50] - Loss: 0.4421
Epoch [19/50] - Loss: 0.4373
Epoch [20/50] - Loss: 0.4325
Epoch [21/50] - Loss: 0.4275
Epoch [22/50] - Loss: 0.4224
Epoch [23/50] - Loss: 0.4171
Epoch [24/50] - Loss: 0.4117
Epoch [25/50] - Loss: 0.4062
Epoch [26/50] - Loss: 0.4006
Epoch [27/50] - Loss: 0.3948
Epoch [28/50] - Loss: 0.3890
Epoch [29/50] - Loss: 0.3831
Epoch [30/50] - Loss: 0.3771
Epoch [31/50] - Loss: 0.3710
Epoch [32/50] - Loss: 0.3648
Epoch [33/50] - Loss: 0.3585
Epoch [34/50] - Loss: 0.3523
Epoch [35/50] - Loss: 0.3460
Epoch [36/50] - Loss: 0.3398
Epoch [37/50] - Loss: 0.3337
Epoch [38/50] - Loss: 0.3275
Epoch [39/50] - Loss: 0.3213
Epoch [40/50] - Loss: 0.3152
Epoch [41/50] - Loss: 0.3092
Epoch [42/50] - Loss: 0.3032
Epoch [43/50] - Loss: 0.2973
Epoch [44/50] - Loss: 0.2914
Epoch [45/50] - Loss: 0.2857
Epoch [46/50] - Loss: 0.2800
Epoch [47/50] - Loss: 0.2745
Epoch [48/50] - Loss: 0.2691
Epoch [49/50] - Loss: 0.2637
Epoch [50/50] - Loss: 0.2585
sum preds 5729
sum labels 6300
 - Test Metrics: Accuracy=0.8164, F1=0.7231, Recall=0.6903, Precision=0.7591
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SAR_imbnnpu_imbnnpu_1904035605.csv.
Average F1 over valid seeds: 0.7274 ± 0.0046
___________________________________________________________________________________
Avg F1 for pubmed with SAR and imbnnpu, GATConv,0.2: 0.7274 ± 0.0046
___________________________________________________________________________________
imbnnpu
Running experiment with seed=654:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5003
Epoch [2/50] - Loss: 0.4989
Epoch [3/50] - Loss: 0.4974
Epoch [4/50] - Loss: 0.4958
Epoch [5/50] - Loss: 0.4939
Epoch [6/50] - Loss: 0.4919
Epoch [7/50] - Loss: 0.4897
Epoch [8/50] - Loss: 0.4874
Epoch [9/50] - Loss: 0.4848
Epoch [10/50] - Loss: 0.4820
Epoch [11/50] - Loss: 0.4790
Epoch [12/50] - Loss: 0.4760
Epoch [13/50] - Loss: 0.4730
Epoch [14/50] - Loss: 0.4700
Epoch [15/50] - Loss: 0.4669
Epoch [16/50] - Loss: 0.4636
Epoch [17/50] - Loss: 0.4603
Epoch [18/50] - Loss: 0.4569
Epoch [19/50] - Loss: 0.4534
Epoch [20/50] - Loss: 0.4499
Epoch [21/50] - Loss: 0.4462
Epoch [22/50] - Loss: 0.4425
Epoch [23/50] - Loss: 0.4387
Epoch [24/50] - Loss: 0.4348
Epoch [25/50] - Loss: 0.4308
Epoch [26/50] - Loss: 0.4268
Epoch [27/50] - Loss: 0.4228
Epoch [28/50] - Loss: 0.4187
Epoch [29/50] - Loss: 0.4145
Epoch [30/50] - Loss: 0.4103
Epoch [31/50] - Loss: 0.4060
Epoch [32/50] - Loss: 0.4018
Epoch [33/50] - Loss: 0.3974
Epoch [34/50] - Loss: 0.3931
Epoch [35/50] - Loss: 0.3887
Epoch [36/50] - Loss: 0.3842
Epoch [37/50] - Loss: 0.3798
Epoch [38/50] - Loss: 0.3754
Epoch [39/50] - Loss: 0.3709
Epoch [40/50] - Loss: 0.3664
Epoch [41/50] - Loss: 0.3620
Epoch [42/50] - Loss: 0.3575
Epoch [43/50] - Loss: 0.3531
Epoch [44/50] - Loss: 0.3487
Epoch [45/50] - Loss: 0.3443
Epoch [46/50] - Loss: 0.3399
Epoch [47/50] - Loss: 0.3356
Epoch [48/50] - Loss: 0.3312
Epoch [49/50] - Loss: 0.3270
Epoch [50/50] - Loss: 0.3227
sum preds 6157
sum labels 6300
 - Test Metrics: Accuracy=0.8279, F1=0.7493, Recall=0.7408, Precision=0.7580
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.5006
Epoch [2/50] - Loss: 0.4988
Epoch [3/50] - Loss: 0.4974
Epoch [4/50] - Loss: 0.4957
Epoch [5/50] - Loss: 0.4938
Epoch [6/50] - Loss: 0.4916
Epoch [7/50] - Loss: 0.4893
Epoch [8/50] - Loss: 0.4868
Epoch [9/50] - Loss: 0.4842
Epoch [10/50] - Loss: 0.4815
Epoch [11/50] - Loss: 0.4786
Epoch [12/50] - Loss: 0.4756
Epoch [13/50] - Loss: 0.4724
Epoch [14/50] - Loss: 0.4692
Epoch [15/50] - Loss: 0.4660
Epoch [16/50] - Loss: 0.4627
Epoch [17/50] - Loss: 0.4593
Epoch [18/50] - Loss: 0.4558
Epoch [19/50] - Loss: 0.4522
Epoch [20/50] - Loss: 0.4485
Epoch [21/50] - Loss: 0.4447
Epoch [22/50] - Loss: 0.4409
Epoch [23/50] - Loss: 0.4369
Epoch [24/50] - Loss: 0.4329
Epoch [25/50] - Loss: 0.4289
Epoch [26/50] - Loss: 0.4247
Epoch [27/50] - Loss: 0.4205
Epoch [28/50] - Loss: 0.4163
Epoch [29/50] - Loss: 0.4120
Epoch [30/50] - Loss: 0.4076
Epoch [31/50] - Loss: 0.4032
Epoch [32/50] - Loss: 0.3988
Epoch [33/50] - Loss: 0.3943
Epoch [34/50] - Loss: 0.3898
Epoch [35/50] - Loss: 0.3853
Epoch [36/50] - Loss: 0.3808
Epoch [37/50] - Loss: 0.3762
Epoch [38/50] - Loss: 0.3717
Epoch [39/50] - Loss: 0.3671
Epoch [40/50] - Loss: 0.3626
Epoch [41/50] - Loss: 0.3581
Epoch [42/50] - Loss: 0.3535
Epoch [43/50] - Loss: 0.3490
Epoch [44/50] - Loss: 0.3446
Epoch [45/50] - Loss: 0.3401
Epoch [46/50] - Loss: 0.3357
Epoch [47/50] - Loss: 0.3313
Epoch [48/50] - Loss: 0.3270
Epoch [49/50] - Loss: 0.3227
Epoch [50/50] - Loss: 0.3185
sum preds 5633
sum labels 6300
 - Test Metrics: Accuracy=0.8344, F1=0.7482, Recall=0.7086, Precision=0.7925
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=1, layers=2, hidden=16, out=1
 - norm=None, dropout=0, batch_size=2048, methodology=imbnnpu
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch [1/50] - Loss: 0.4999
Epoch [2/50] - Loss: 0.4978
Epoch [3/50] - Loss: 0.4960
Epoch [4/50] - Loss: 0.4942
Epoch [5/50] - Loss: 0.4922
Epoch [6/50] - Loss: 0.4897
Epoch [7/50] - Loss: 0.4870
Epoch [8/50] - Loss: 0.4841
Epoch [9/50] - Loss: 0.4812
Epoch [10/50] - Loss: 0.4782
Epoch [11/50] - Loss: 0.4752
Epoch [12/50] - Loss: 0.4722
Epoch [13/50] - Loss: 0.4691
Epoch [14/50] - Loss: 0.4658
Epoch [15/50] - Loss: 0.4625
Epoch [16/50] - Loss: 0.4590
Epoch [17/50] - Loss: 0.4555
Epoch [18/50] - Loss: 0.4519
Epoch [19/50] - Loss: 0.4482
Epoch [20/50] - Loss: 0.4445
Epoch [21/50] - Loss: 0.4407
Epoch [22/50] - Loss: 0.4368
Epoch [23/50] - Loss: 0.4328
Epoch [24/50] - Loss: 0.4288
Epoch [25/50] - Loss: 0.4247
Epoch [26/50] - Loss: 0.4206
Epoch [27/50] - Loss: 0.4164
Epoch [28/50] - Loss: 0.4121
Epoch [29/50] - Loss: 0.4078
Epoch [30/50] - Loss: 0.4035
Epoch [31/50] - Loss: 0.3991
Epoch [32/50] - Loss: 0.3947
Epoch [33/50] - Loss: 0.3902
Epoch [34/50] - Loss: 0.3857
Epoch [35/50] - Loss: 0.3811
Epoch [36/50] - Loss: 0.3765
Epoch [37/50] - Loss: 0.3719
Epoch [38/50] - Loss: 0.3673
Epoch [39/50] - Loss: 0.3627
Epoch [40/50] - Loss: 0.3581
Epoch [41/50] - Loss: 0.3536
Epoch [42/50] - Loss: 0.3490
Epoch [43/50] - Loss: 0.3445
Epoch [44/50] - Loss: 0.3400
Epoch [45/50] - Loss: 0.3355
Epoch [46/50] - Loss: 0.3311
Epoch [47/50] - Loss: 0.3267
Epoch [48/50] - Loss: 0.3223
Epoch [49/50] - Loss: 0.3180
Epoch [50/50] - Loss: 0.3138
sum preds 5944
sum labels 6300
 - Test Metrics: Accuracy=0.8291, F1=0.7468, Recall=0.7257, Precision=0.7692
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SAR_imbnnpu_imbnnpu_1904035610.csv.
Average F1 over valid seeds: 0.7481 ± 0.0010
___________________________________________________________________________________
Avg F1 for pubmed with SAR and imbnnpu, GCNConv,0.2: 0.7481 ± 0.0010
___________________________________________________________________________________
ours
Running experiment with seed=654:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.22206428826631608, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 23.0320
Epoch 10 / 50, Loss: 19.5439
Epoch 20 / 50, Loss: 14.8180
Epoch 30 / 50, Loss: 10.2470
Epoch 40 / 50, Loss: 7.1457
sum preds 2958.0
sum labels 4725
 - Test Metrics: Accuracy=0.8361, F1=0.6466, Recall=0.5257, Precision=0.8398
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.22206428826631608, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 23.4734
Epoch 10 / 50, Loss: 19.7186
Epoch 20 / 50, Loss: 14.8609
Epoch 30 / 50, Loss: 10.3912
Epoch 40 / 50, Loss: 7.2105
sum preds 2996.0
sum labels 4725
 - Test Metrics: Accuracy=0.8452, F1=0.6678, Recall=0.5456, Precision=0.8605
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.22206428826631608, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 23.4340
Epoch 10 / 50, Loss: 19.8448
Epoch 20 / 50, Loss: 14.9813
Epoch 30 / 50, Loss: 10.4258
Epoch 40 / 50, Loss: 7.2968
sum preds 3067.0
sum labels 4725
 - Test Metrics: Accuracy=0.8440, F1=0.6684, Recall=0.5511, Precision=0.8490
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SAR_ours_1904035615.csv.
Average F1 over valid seeds: 0.6609 ± 0.0101
___________________________________________________________________________________
Avg F1 for pubmed with SAR and ours, GCNConv,0.4: 0.6609 ± 0.0101
___________________________________________________________________________________
ours
Running experiment with seed=654:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 26.0080
Epoch 10 / 50, Loss: 21.8505
Epoch 20 / 50, Loss: 16.2441
Epoch 30 / 50, Loss: 11.1431
Epoch 40 / 50, Loss: 7.7826
sum preds 3323.0
sum labels 5513
 - Test Metrics: Accuracy=0.8117, F1=0.6301, Recall=0.5050, Precision=0.8378
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 26.3177
Epoch 10 / 50, Loss: 21.8783
Epoch 20 / 50, Loss: 16.2161
Epoch 30 / 50, Loss: 11.1543
Epoch 40 / 50, Loss: 7.7893
sum preds 3275.0
sum labels 5513
 - Test Metrics: Accuracy=0.8170, F1=0.6386, Recall=0.5090, Precision=0.8568
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.2677331189755668, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 26.4676
Epoch 10 / 50, Loss: 22.1500
Epoch 20 / 50, Loss: 16.4276
Epoch 30 / 50, Loss: 11.2781
Epoch 40 / 50, Loss: 7.9113
sum preds 3293.0
sum labels 5513
 - Test Metrics: Accuracy=0.8148, F1=0.6350, Recall=0.5072, Precision=0.8491
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Done. Results written to pubmed_experimentations\pubmed_SAR_ours_1904040254.csv.
Average F1 over valid seeds: 0.6346 ± 0.0035
___________________________________________________________________________________
Avg F1 for pubmed with SAR and ours, GCNConv,0.3: 0.6346 ± 0.0035
___________________________________________________________________________________
ours
Running experiment with seed=654:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 29.9316
Epoch 10 / 50, Loss: 24.7425
Epoch 20 / 50, Loss: 17.9952
Epoch 30 / 50, Loss: 12.3062
Epoch 40 / 50, Loss: 8.6600
sum preds 3180.0
sum labels 6300
 - Test Metrics: Accuracy=0.7790, F1=0.5770, Recall=0.4341, Precision=0.8601
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=114:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 30.3373
Epoch 10 / 50, Loss: 24.9029
Epoch 20 / 50, Loss: 17.9482
Epoch 30 / 50, Loss: 12.3034
Epoch 40 / 50, Loss: 8.6684
sum preds 3159.0
sum labels 6300
 - Test Metrics: Accuracy=0.7738, F1=0.5662, Recall=0.4251, Precision=0.8477
 - Validation Metrics: Accuracy=nan, F1=0.0000, Recall=0.0000, Precision=0.0000
Running experiment with seed=25:
 - K=10, layers=2, hidden=256, out=256
 - norm=None, dropout=0, batch_size=2048, methodology=ours
 - ratio=0.30833728092482293, aggregation=mean, treatment=removal, anomaly_detector=nearest_neighbors, sampling=sage
 - model_type=GCNConv, rate_pairs=10, clusters=50, lr=0.005
Epoch 0 / 50, Loss: 29.9486
Epoch 10 / 50, Loss: 24.7633
Epoch 20 / 50, Loss: 17.9901
Epoch 30 / 50, Loss: 12.2844
